date,code,shares,nav,close_price,shares_prev,share_change,valuation_price,valuation_source,net_inflow_100mn,name,venue
2025-03-28,159919,,4.1134,3.972,,,4.1134,NAV,,沪深300ETF嘉实,SZSE
2025-03-31,159919,,4.0184,3.947,,,4.0184,NAV,,沪深300ETF嘉实,SZSE
2025-04-01,159919,,4.0192,3.946,,,4.0192,NAV,,沪深300ETF嘉实,SZSE
2025-04-02,159919,,4.0157,3.942,,,4.0157,NAV,,沪深300ETF嘉实,SZSE
2025-04-03,159919,,3.9921,3.921,,,3.9921,NAV,,沪深300ETF嘉实,SZSE
2025-04-07,159919,,3.7103,3.657,,,3.7103,NAV,,沪深300ETF嘉实,SZSE
2025-04-08,159919,,3.7736,3.691,,,3.7736,NAV,,沪深300ETF嘉实,SZSE
2025-04-09,159919,,3.811,3.718,,,3.811,NAV,,沪深300ETF嘉实,SZSE
2025-04-10,159919,,3.861,3.778,,,3.861,NAV,,沪深300ETF嘉实,SZSE
2025-04-11,159919,,3.8769,3.799,,,3.8769,NAV,,沪深300ETF嘉实,SZSE
2025-04-14,159919,,3.8857,3.809,,,3.8857,NAV,,沪深300ETF嘉实,SZSE
2025-04-15,159919,,3.8878,3.809,,,3.8878,NAV,,沪深300ETF嘉实,SZSE
2025-04-16,159919,,3.9002,3.824,,,3.9002,NAV,,沪深300ETF嘉实,SZSE
2025-04-17,159919,,3.8997,3.821,,,3.8997,NAV,,沪深300ETF嘉实,SZSE
2025-04-18,159919,,3.901,3.83,,,3.901,NAV,,沪深300ETF嘉实,SZSE
2025-04-21,159919,,3.9137,3.836,,,3.9137,NAV,,沪深300ETF嘉实,SZSE
2025-04-22,159919,,3.9151,3.84,,,3.9151,NAV,,沪深300ETF嘉实,SZSE
2025-04-23,159919,,3.9181,3.844,,,3.9181,NAV,,沪深300ETF嘉实,SZSE
2025-04-24,159919,,3.9155,3.839,,,3.9155,NAV,,沪深300ETF嘉实,SZSE
2025-04-25,159919,,3.9187,3.841,,,3.9187,NAV,,沪深300ETF嘉实,SZSE
2025-04-28,159919,,3.9131,3.841,,,3.9131,NAV,,沪深300ETF嘉实,SZSE
2025-04-29,159919,,3.9063,3.829,,,3.9063,NAV,,沪深300ETF嘉实,SZSE
2025-04-30,159919,,3.9025,3.827,,,3.9025,NAV,,沪深300ETF嘉实,SZSE
2025-05-06,159919,,3.9417,3.865,,,3.9417,NAV,,沪深300ETF嘉实,SZSE
2025-05-07,159919,,3.9655,3.886,,,3.9655,NAV,,沪深300ETF嘉实,SZSE
2025-05-08,159919,,3.9876,3.913,,,3.9876,NAV,,沪深300ETF嘉实,SZSE
2025-05-09,159919,,3.9815,3.906,,,3.9815,NAV,,沪深300ETF嘉实,SZSE
2025-05-12,159919,,4.0275,3.952,,,4.0275,NAV,,沪深300ETF嘉实,SZSE
2025-05-13,159919,,4.0337,3.957,,,4.0337,NAV,,沪深300ETF嘉实,SZSE
2025-05-14,159919,,4.0826,4.009,,,4.0826,NAV,,沪深300ETF嘉实,SZSE
2025-05-15,159919,,4.0463,3.974,,,4.0463,NAV,,沪深300ETF嘉实,SZSE
2025-05-16,159919,,4.0275,3.95,,,4.0275,NAV,,沪深300ETF嘉实,SZSE
2025-05-19,159919,,4.0152,3.944,,,4.0152,NAV,,沪深300ETF嘉实,SZSE
2025-05-20,159919,,4.0376,3.967,,,4.0376,NAV,,沪深300ETF嘉实,SZSE
2025-05-21,159919,,4.0575,3.982,,,4.0575,NAV,,沪深300ETF嘉实,SZSE
2025-05-22,159919,,4.055,3.976,,,4.055,NAV,,沪深300ETF嘉实,SZSE
2025-05-23,159919,,4.0228,3.95,,,4.0228,NAV,,沪深300ETF嘉实,SZSE
2025-05-26,159919,,4.0,3.93,,,4.0,NAV,,沪深300ETF嘉实,SZSE
2025-05-27,159919,,3.9786,3.908,,,3.9786,NAV,,沪深300ETF嘉实,SZSE
2025-05-28,159919,,3.9756,3.903,,,3.9756,NAV,,沪深300ETF嘉实,SZSE
2025-05-29,159919,,3.9992,3.926,,,3.9992,NAV,,沪深300ETF嘉实,SZSE
2025-05-30,159919,,3.9806,3.914,,,3.9806,NAV,,沪深300ETF嘉实,SZSE
2025-06-03,159919,,3.9927,3.916,,,3.9927,NAV,,沪深300ETF嘉实,SZSE
2025-06-04,159919,,4.01,3.934,,,4.01,NAV,,沪深300ETF嘉实,SZSE
2025-06-05,159919,,4.0197,3.945,,,4.0197,NAV,,沪深300ETF嘉实,SZSE
2025-06-06,159919,,4.0186,3.948,,,4.0186,NAV,,沪深300ETF嘉实,SZSE
2025-06-09,159919,,4.0305,3.959,,,4.0305,NAV,,沪深300ETF嘉实,SZSE
2025-06-10,159919,,4.0098,3.933,,,4.0098,NAV,,沪深300ETF嘉实,SZSE
2025-06-11,159919,,4.0415,3.966,,,4.0415,NAV,,沪深300ETF嘉实,SZSE
2025-06-12,159919,,4.0435,3.968,,,4.0435,NAV,,沪深300ETF嘉实,SZSE
2025-06-13,159919,,4.0165,3.942,,,4.0165,NAV,,沪深300ETF嘉实,SZSE
2025-06-16,159919,,4.0267,3.953,,,4.0267,NAV,,沪深300ETF嘉实,SZSE
2025-06-17,159919,,4.0235,3.951,,,4.0235,NAV,,沪深300ETF嘉实,SZSE
2025-06-18,159919,,4.0292,3.957,,,4.0292,NAV,,沪深300ETF嘉实,SZSE
2025-06-19,159919,,3.9964,3.922,,,3.9964,NAV,,沪深300ETF嘉实,SZSE
2025-06-20,159919,,4.0039,3.927,,,4.0039,NAV,,沪深300ETF嘉实,SZSE
2025-06-23,159919,,4.0162,3.945,,,4.0162,NAV,,沪深300ETF嘉实,SZSE
2025-06-24,159919,,4.0643,3.986,,,4.0643,NAV,,沪深300ETF嘉实,SZSE
2025-06-25,159919,,4.1259,4.053,,,4.1259,NAV,,沪深300ETF嘉实,SZSE
2025-06-26,159919,,4.1157,4.039,,,4.1157,NAV,,沪深300ETF嘉实,SZSE
2025-06-27,159919,,4.0931,4.013,,,4.0931,NAV,,沪深300ETF嘉实,SZSE
2025-06-30,159919,,4.1117,4.037,,,4.1117,NAV,,沪深300ETF嘉实,SZSE
2025-07-01,159919,,4.1187,4.043,,,4.1187,NAV,,沪深300ETF嘉实,SZSE
2025-07-02,159919,,4.1196,4.044,,,4.1196,NAV,,沪深300ETF嘉实,SZSE
2025-07-03,159919,,4.1456,4.074,,,4.1456,NAV,,沪深300ETF嘉实,SZSE
2025-07-04,159919,,4.1606,4.086,,,4.1606,NAV,,沪深300ETF嘉实,SZSE
2025-07-07,159919,,4.1446,4.07,,,4.1446,NAV,,沪深300ETF嘉实,SZSE
2025-07-08,159919,,4.1795,4.103,,,4.1795,NAV,,沪深300ETF嘉实,SZSE
2025-07-09,159919,,4.1727,4.103,,,4.1727,NAV,,沪深300ETF嘉实,SZSE
2025-07-10,159919,,4.1944,4.126,,,4.1944,NAV,,沪深300ETF嘉实,SZSE
2025-07-11,159919,,4.2054,4.14,,,4.2054,NAV,,沪深300ETF嘉实,SZSE
2025-07-14,159919,,4.2099,4.137,,,4.2099,NAV,,沪深300ETF嘉实,SZSE
2025-07-15,159919,,4.2119,4.14,,,4.2119,NAV,,沪深300ETF嘉实,SZSE
2025-07-16,159919,,4.2014,4.126,,,4.2014,NAV,,沪深300ETF嘉实,SZSE
2025-07-17,159919,,4.2326,4.158,,,4.2326,NAV,,沪深300ETF嘉实,SZSE
2025-07-18,159919,,4.2628,4.191,,,4.2628,NAV,,沪深300ETF嘉实,SZSE
2025-07-21,159919,,4.2915,4.217,,,4.2915,NAV,,沪深300ETF嘉实,SZSE
2025-07-22,159919,,4.3271,4.253,,,4.3271,NAV,,沪深300ETF嘉实,SZSE
2025-07-23,159919,,4.3284,4.258,,,4.3284,NAV,,沪深300ETF嘉实,SZSE
2025-07-24,159919,,4.3595,4.287,,,4.3595,NAV,,沪深300ETF嘉实,SZSE
2025-07-25,159919,,4.3384,4.265,,,4.3384,NAV,,沪深300ETF嘉实,SZSE
2025-07-28,159919,,4.3484,4.277,,,4.3484,NAV,,沪深300ETF嘉实,SZSE
2025-07-29,159919,,4.366,4.294,,,4.366,NAV,,沪深300ETF嘉实,SZSE
2025-07-30,159919,,4.3652,4.293,,,4.3652,NAV,,沪深300ETF嘉实,SZSE
2025-07-31,159919,,4.2864,4.211,,,4.2864,NAV,,沪深300ETF嘉实,SZSE
2025-08-01,159919,,4.2648,4.19,,,4.2648,NAV,,沪深300ETF嘉实,SZSE
2025-08-04,159919,,4.2814,4.206,,,4.2814,NAV,,沪深300ETF嘉实,SZSE
2025-08-05,159919,,4.3158,4.242,,,4.3158,NAV,,沪深300ETF嘉实,SZSE
2025-08-06,159919,,4.3265,4.253,,,4.3265,NAV,,沪深300ETF嘉实,SZSE
2025-08-07,159919,,4.3275,4.253,,,4.3275,NAV,,沪深300ETF嘉实,SZSE
2025-08-08,159919,,4.319,4.242,,,4.319,NAV,,沪深300ETF嘉实,SZSE
2025-08-11,159919,,4.3375,4.266,,,4.3375,NAV,,沪深300ETF嘉实,SZSE
2025-08-12,159919,,4.3599,4.288,,,4.3599,NAV,,沪深300ETF嘉实,SZSE
2025-08-13,159919,,4.3945,4.326,,,4.3945,NAV,,沪深300ETF嘉实,SZSE
2025-08-14,159919,,4.392,4.319,,,4.392,NAV,,沪深300ETF嘉实,SZSE
2025-08-15,159919,,4.4229,4.359,,,4.4229,NAV,,沪深300ETF嘉实,SZSE
2025-08-18,159919,,4.4618,4.397,,,4.4618,NAV,,沪深300ETF嘉实,SZSE
2025-08-19,159919,,4.4452,4.375,,,4.4452,NAV,,沪深300ETF嘉实,SZSE
2025-08-20,159919,,4.4961,4.422,,,4.4961,NAV,,沪深300ETF嘉实,SZSE
2025-08-21,159919,,4.5138,4.442,,,4.5138,NAV,,沪深300ETF嘉实,SZSE
2025-08-22,159919,,4.6094,4.546,,,4.6094,NAV,,沪深300ETF嘉实,SZSE
2025-08-25,159919,,4.7058,4.639,,,4.7058,NAV,,沪深300ETF嘉实,SZSE
2025-08-26,159919,,4.6886,4.612,,,4.6886,NAV,,沪深300ETF嘉实,SZSE
2025-08-27,159919,,4.6192,4.545,,,4.6192,NAV,,沪深300ETF嘉实,SZSE
2025-08-28,159919,,4.6997,4.635,,,4.6997,NAV,,沪深300ETF嘉实,SZSE
2025-08-29,159919,,4.7368,4.673,,,4.7368,NAV,,沪深300ETF嘉实,SZSE
2025-09-01,159919,,4.7652,4.689,,,4.7652,NAV,,沪深300ETF嘉实,SZSE
2025-09-02,159919,,4.73,4.662,,,4.73,NAV,,沪深300ETF嘉实,SZSE
2025-09-03,159919,,4.6975,4.619,,,4.6975,NAV,,沪深300ETF嘉实,SZSE
2025-09-04,159919,,4.5985,4.52,,,4.5985,NAV,,沪深300ETF嘉实,SZSE
2025-09-05,159919,,4.6993,4.623,,,4.6993,NAV,,沪深300ETF嘉实,SZSE
2025-09-08,159919,,4.707,4.63,,,4.707,NAV,,沪深300ETF嘉实,SZSE
2025-09-09,159919,,4.6739,4.598,,,4.6739,NAV,,沪深300ETF嘉实,SZSE
2025-09-10,159919,,4.6838,4.607,,,4.6838,NAV,,沪深300ETF嘉实,SZSE
2025-09-11,159919,,4.792,4.727,,,4.792,NAV,,沪深300ETF嘉实,SZSE
2025-09-12,159919,,4.7651,4.696,,,4.7651,NAV,,沪深300ETF嘉实,SZSE
2025-09-15,159919,,4.7764,4.703,,,4.7764,NAV,,沪深300ETF嘉实,SZSE
2025-09-16,159919,,4.7671,4.692,,,4.7671,NAV,,沪深300ETF嘉实,SZSE
2025-09-17,159919,,4.7968,4.727,,,4.7968,NAV,,沪深300ETF嘉实,SZSE
2025-09-18,159919,,4.7405,4.659,,,4.7405,NAV,,沪深300ETF嘉实,SZSE
2025-09-19,159919,,4.7451,4.674,,,4.7451,NAV,,沪深300ETF嘉实,SZSE
2025-09-22,159919,,4.7664,4.691,,,4.7664,NAV,,沪深300ETF嘉实,SZSE
2025-09-23,159919,,4.7631,4.689,,,4.7631,NAV,,沪深300ETF嘉实,SZSE
2025-09-24,159919,,4.8127,4.737,,,4.8127,NAV,,沪深300ETF嘉实,SZSE
2025-09-25,159919,,4.8423,4.771,,,4.8423,NAV,,沪深300ETF嘉实,SZSE
2025-09-26,159919,,4.7972,4.727,,,4.7972,NAV,,沪深300ETF嘉实,SZSE
2025-09-29,159919,,4.871,4.807,,,4.871,NAV,,沪深300ETF嘉实,SZSE
2025-09-30,159919,,4.8936,4.822,,,4.8936,NAV,,沪深300ETF嘉实,SZSE
2025-10-09,159919,,4.966,4.902,,,4.966,NAV,,沪深300ETF嘉实,SZSE
2025-10-10,159919,,4.8684,4.794,,,4.8684,NAV,,沪深300ETF嘉实,SZSE
2025-10-13,159919,,4.8444,4.771,,,4.8444,NAV,,沪深300ETF嘉实,SZSE
2025-10-14,159919,,4.7864,4.718,,,4.7864,NAV,,沪深300ETF嘉实,SZSE
2025-10-15,159919,,4.8582,4.789,,,4.8582,NAV,,沪深300ETF嘉实,SZSE
2025-10-16,159919,,4.8722,4.799,,,4.8722,NAV,,沪深300ETF嘉实,SZSE
2025-10-17,159919,,4.7633,4.695,,,4.7633,NAV,,沪深300ETF嘉实,SZSE
2025-10-20,159919,,4.7887,4.713,,,4.7887,NAV,,沪深300ETF嘉实,SZSE
2025-10-21,159919,,4.8624,4.785,,,4.8624,NAV,,沪深300ETF嘉实,SZSE
2025-10-22,159919,,4.8464,4.771,,,4.8464,NAV,,沪深300ETF嘉实,SZSE
2025-10-23,159919,,4.8607,4.782,,,4.8607,NAV,,沪深300ETF嘉实,SZSE
2025-10-24,159919,,4.9217,4.843,,,4.9217,NAV,,沪深300ETF嘉实,SZSE
2025-10-27,159919,,4.9803,4.904,,,4.9803,NAV,,沪深300ETF嘉实,SZSE
2025-10-28,159919,,4.9558,4.882,,,4.9558,NAV,,沪深300ETF嘉实,SZSE
2025-10-29,159919,,5.0147,4.94,,,5.0147,NAV,,沪深300ETF嘉实,SZSE
2025-10-30,159919,,4.975,4.9,,,4.975,NAV,,沪深300ETF嘉实,SZSE
2025-10-31,159919,,4.9021,4.833,,,4.9021,NAV,,沪深300ETF嘉实,SZSE
2025-11-03,159919,,4.9153,4.846,,,4.9153,NAV,,沪深300ETF嘉实,SZSE
2025-11-04,159919,,4.8783,4.808,,,4.8783,NAV,,沪深300ETF嘉实,SZSE
2025-11-05,159919,,4.8878,4.808,,,4.8878,NAV,,沪深300ETF嘉实,SZSE
2025-11-06,159919,,4.9576,4.883,,,4.9576,NAV,,沪深300ETF嘉实,SZSE
2025-11-07,159919,,4.9424,4.868,,,4.9424,NAV,,沪深300ETF嘉实,SZSE
2025-11-10,159919,,4.9599,4.887,,,4.9599,NAV,,沪深300ETF嘉实,SZSE
2025-11-11,159919,,4.9149,4.842,,,4.9149,NAV,,沪深300ETF嘉实,SZSE
2025-11-12,159919,,4.9086,4.839,,,4.9086,NAV,,沪深300ETF嘉实,SZSE
2025-11-13,159919,,4.9676,4.891,,,4.9676,NAV,,沪深300ETF嘉实,SZSE
2025-11-14,159919,,4.8901,4.814,,,4.8901,NAV,,沪深300ETF嘉实,SZSE
2025-11-17,159919,,4.8579,4.783,,,4.8579,NAV,,沪深300ETF嘉实,SZSE
2025-11-18,159919,,4.8271,4.759,,,4.8271,NAV,,沪深300ETF嘉实,SZSE
2025-11-19,159919,,4.8485,4.772,,,4.8485,NAV,,沪深300ETF嘉实,SZSE
2025-11-20,159919,,4.8245,4.753,,,4.8245,NAV,,沪深300ETF嘉实,SZSE
2025-11-21,159919,,4.7072,4.64,,,4.7072,NAV,,沪深300ETF嘉实,SZSE
2025-11-24,159919,,4.7016,4.637,,,4.7016,NAV,,沪深300ETF嘉实,SZSE
2025-11-25,159919,,4.7461,4.667,,,4.7461,NAV,,沪深300ETF嘉实,SZSE
2025-11-26,159919,,4.7748,4.705,,,4.7748,NAV,,沪深300ETF嘉实,SZSE
2025-11-27,159919,,4.7725,4.695,,,4.7725,NAV,,沪深300ETF嘉实,SZSE
2025-11-28,159919,,4.7844,4.71,,,4.7844,NAV,,沪深300ETF嘉实,SZSE
2025-12-01,159919,,4.8368,4.76,,,4.8368,NAV,,沪深300ETF嘉实,SZSE
2025-12-02,159919,,4.8134,4.737,,,4.8134,NAV,,沪深300ETF嘉实,SZSE
2025-12-03,159919,,4.789,4.72,,,4.789,NAV,,沪深300ETF嘉实,SZSE
2025-12-04,159919,,4.8053,4.729,,,4.8053,NAV,,沪深300ETF嘉实,SZSE
2025-12-05,159919,,4.8457,4.771,,,4.8457,NAV,,沪深300ETF嘉实,SZSE
2025-12-08,159919,,4.8116,4.809,,,4.8116,NAV,,沪深300ETF嘉实,SZSE
2025-12-09,159919,,4.7873,4.783,,,4.7873,NAV,,沪深300ETF嘉实,SZSE
2025-12-10,159919,,4.7809,4.775,,,4.7809,NAV,,沪深300ETF嘉实,SZSE
2025-12-11,159919,,4.7401,4.74,,,4.7401,NAV,,沪深300ETF嘉实,SZSE
2025-12-12,159919,,4.7713,4.766,,,4.7713,NAV,,沪深300ETF嘉实,SZSE
2025-12-15,159919,,4.7427,4.741,,,4.7427,NAV,,沪深300ETF嘉实,SZSE
2025-12-16,159919,,4.6859,4.69,,,4.6859,NAV,,沪深300ETF嘉实,SZSE
2025-12-17,159919,,4.7724,4.776,,,4.7724,NAV,,沪深300ETF嘉实,SZSE
2025-12-18,159919,,4.7452,4.742,,,4.7452,NAV,,沪深300ETF嘉实,SZSE
2025-12-19,159919,,4.7641,4.766,,,4.7641,NAV,,沪深300ETF嘉实,SZSE
2025-12-22,159919,,4.8093,4.806,,,4.8093,NAV,,沪深300ETF嘉实,SZSE
2025-12-23,159919,,4.8189,4.812,,,4.8189,NAV,,沪深300ETF嘉实,SZSE
2025-12-24,159919,,4.8329,4.832,,,4.8329,NAV,,沪深300ETF嘉实,SZSE
2025-12-25,159919,,4.8426,4.84,,,4.8426,NAV,,沪深300ETF嘉实,SZSE
2025-12-26,159919,,4.8579,4.86,,,4.8579,NAV,,沪深300ETF嘉实,SZSE
2025-12-29,159919,,4.8391,4.838,,,4.8391,NAV,,沪深300ETF嘉实,SZSE
2025-12-30,159919,,4.8516,4.855,,,4.8516,NAV,,沪深300ETF嘉实,SZSE
2025-12-31,159919,,4.8292,4.827,,,4.8292,NAV,,沪深300ETF嘉实,SZSE
2026-01-05,159919,,,4.921,,,4.921,ETF close,,沪深300ETF嘉实,SZSE
2026-01-06,159919,,,4.996,,,4.996,ETF close,,沪深300ETF嘉实,SZSE
2026-01-07,159919,,,4.977,,,4.977,ETF close,,沪深300ETF嘉实,SZSE
2026-01-08,159919,,,4.944,,,4.944,ETF close,,沪深300ETF嘉实,SZSE
2026-01-09,159919,,,4.966,,,4.966,ETF close,,沪深300ETF嘉实,SZSE
2026-01-12,159919,,,4.992,,,4.992,ETF close,,沪深300ETF嘉实,SZSE
2026-01-13,159919,,,4.972,,,4.972,ETF close,,沪深300ETF嘉实,SZSE
2026-01-14,159919,,,4.945,,,4.945,ETF close,,沪深300ETF嘉实,SZSE
2026-01-15,159919,,,4.948,,,4.948,ETF close,,沪深300ETF嘉实,SZSE
2026-01-16,159919,,,4.935,,,4.935,ETF close,,沪深300ETF嘉实,SZSE
2026-01-19,159919,,,4.937,,,4.937,ETF close,,沪深300ETF嘉实,SZSE
2026-01-20,159919,,,4.923,,,4.923,ETF close,,沪深300ETF嘉实,SZSE
2026-01-21,159919,,,4.924,,,4.924,ETF close,,沪深300ETF嘉实,SZSE
2026-01-22,159919,,,4.926,,,4.926,ETF close,,沪深300ETF嘉实,SZSE
2026-01-23,159919,,,4.898,,,4.898,ETF close,,沪深300ETF嘉实,SZSE
2026-01-26,159919,,,4.913,,,4.913,ETF close,,沪深300ETF嘉实,SZSE
2026-01-27,159919,,,4.91,,,4.91,ETF close,,沪深300ETF嘉实,SZSE
2026-01-28,159919,,,4.931,,,4.931,ETF close,,沪深300ETF嘉实,SZSE
2026-01-29,159919,,,4.974,,,4.974,ETF close,,沪深300ETF嘉实,SZSE
2026-01-30,159919,,,4.912,,,4.912,ETF close,,沪深300ETF嘉实,SZSE
2026-02-02,159919,,,4.804,,,4.804,ETF close,,沪深300ETF嘉实,SZSE
2026-02-03,159919,,,4.864,,,4.864,ETF close,,沪深300ETF嘉实,SZSE
2026-02-04,159919,,,4.901,,,4.901,ETF close,,沪深300ETF嘉实,SZSE
2026-02-05,159919,,,4.877,,,4.877,ETF close,,沪深300ETF嘉实,SZSE
2026-02-06,159919,,,4.85,,,4.85,ETF close,,沪深300ETF嘉实,SZSE
2026-02-09,159919,,,4.928,,,4.928,ETF close,,沪深300ETF嘉实,SZSE
2026-02-10,159919,,,4.931,,,4.931,ETF close,,沪深300ETF嘉实,SZSE
2026-02-11,159919,,,4.92,,,4.92,ETF close,,沪深300ETF嘉实,SZSE
2026-02-12,159919,,,4.929,,,4.929,ETF close,,沪深300ETF嘉实,SZSE
2026-02-13,159919,,,4.866,,,4.866,ETF close,,沪深300ETF嘉实,SZSE
2026-02-24,159919,,,4.917,,,4.917,ETF close,,沪深300ETF嘉实,SZSE
2026-02-25,159919,,,4.949,,,4.949,ETF close,,沪深300ETF嘉实,SZSE
2026-02-26,159919,,,4.935,,,4.935,ETF close,,沪深300ETF嘉实,SZSE
2026-02-27,159919,,,4.923,,,4.923,ETF close,,沪深300ETF嘉实,SZSE
2026-03-02,159919,,,4.935,,,4.935,ETF close,,沪深300ETF嘉实,SZSE
2026-03-03,159919,,,4.872,,,4.872,ETF close,,沪深300ETF嘉实,SZSE
2026-03-04,159919,,,4.817,,,4.817,ETF close,,沪深300ETF嘉实,SZSE
2026-03-05,159919,,,4.846,,,4.846,ETF close,,沪深300ETF嘉实,SZSE
2026-03-06,159919,,,4.865,,,4.865,ETF close,,沪深300ETF嘉实,SZSE
2026-03-09,159919,,,4.817,,,4.817,ETF close,,沪深300ETF嘉实,SZSE
2026-03-10,159919,,,4.879,,,4.879,ETF close,,沪深300ETF嘉实,SZSE
2026-03-11,159919,,,4.909,,,4.909,ETF close,,沪深300ETF嘉实,SZSE
2026-03-12,159919,,,4.892,,,4.892,ETF close,,沪深300ETF嘉实,SZSE
2026-03-13,159919,,,4.876,,,4.876,ETF close,,沪深300ETF嘉实,SZSE
2026-03-16,159919,,,4.879,,,4.879,ETF close,,沪深300ETF嘉实,SZSE
2026-03-17,159919,,,4.846,,,4.846,ETF close,,沪深300ETF嘉实,SZSE
2026-03-18,159919,,,4.864,,,4.864,ETF close,,沪深300ETF嘉实,SZSE
2026-03-19,159919,,,4.79,,,4.79,ETF close,,沪深300ETF嘉实,SZSE
2026-03-20,159919,,,4.778,,,4.778,ETF close,,沪深300ETF嘉实,SZSE
2026-03-23,159919,,,4.619,,,4.619,ETF close,,沪深300ETF嘉实,SZSE
2026-03-24,159919,,,4.669,,,4.669,ETF close,,沪深300ETF嘉实,SZSE
2026-03-25,159919,,,4.735,,,4.735,ETF close,,沪深300ETF嘉实,SZSE
2026-03-26,159919,,,4.677,,,4.677,ETF close,,沪深300ETF嘉实,SZSE
2026-03-27,159919,,,4.701,,,4.701,ETF close,,沪深300ETF嘉实,SZSE
2026-03-30,159919,,,4.692,,,4.692,ETF close,,沪深300ETF嘉实,SZSE
2026-03-31,159919,,,4.657,,,4.657,ETF close,,沪深300ETF嘉实,SZSE
2026-04-01,159919,,,4.723,,,4.723,ETF close,,沪深300ETF嘉实,SZSE
2026-04-02,159919,,,4.676,,,4.676,ETF close,,沪深300ETF嘉实,SZSE
2026-04-03,159919,,,4.644,,,4.644,ETF close,,沪深300ETF嘉实,SZSE
2026-04-07,159919,,,4.633,,,4.633,ETF close,,沪深300ETF嘉实,SZSE
2026-04-08,159919,,,4.798,,,4.798,ETF close,,沪深300ETF嘉实,SZSE
2026-04-09,159919,,,4.765,,,4.765,ETF close,,沪深300ETF嘉实,SZSE
2026-04-10,159919,,,4.839,,,4.839,ETF close,,沪深300ETF嘉实,SZSE
2026-04-13,159919,,,4.846,,,4.846,ETF close,,沪深300ETF嘉实,SZSE
2026-04-14,159919,,,4.909,,,4.909,ETF close,,沪深300ETF嘉实,SZSE
2026-04-15,159919,,,4.895,,,4.895,ETF close,,沪深300ETF嘉实,SZSE
2026-04-16,159919,,,4.946,,,4.946,ETF close,,沪深300ETF嘉实,SZSE
2026-04-17,159919,,,4.937,,,4.937,ETF close,,沪深300ETF嘉实,SZSE
2026-04-20,159919,,,4.965,,,4.965,ETF close,,沪深300ETF嘉实,SZSE
2026-04-21,159919,,,4.97,,,4.97,ETF close,,沪深300ETF嘉实,SZSE
2026-04-22,159919,,,5.015,,,5.015,ETF close,,沪深300ETF嘉实,SZSE
2026-04-23,159919,,,5.005,,,5.005,ETF close,,沪深300ETF嘉实,SZSE
2026-04-24,159919,,,4.985,,,4.985,ETF close,,沪深300ETF嘉实,SZSE
2026-04-27,159919,,,4.983,,,4.983,ETF close,,沪深300ETF嘉实,SZSE
2026-04-28,159919,,,4.966,,,4.966,ETF close,,沪深300ETF嘉实,SZSE
2026-04-29,159919,,,5.021,,,5.021,ETF close,,沪深300ETF嘉实,SZSE
2026-04-30,159919,,,5.028,,,5.028,ETF close,,沪深300ETF嘉实,SZSE
2026-05-06,159919,,,5.096,,,5.096,ETF close,,沪深300ETF嘉实,SZSE
2026-05-07,159919,,,5.121,,,5.121,ETF close,,沪深300ETF嘉实,SZSE
2026-05-08,159919,,,5.088,,,5.088,ETF close,,沪深300ETF嘉实,SZSE
2026-05-11,159919,,,5.176,,,5.176,ETF close,,沪深300ETF嘉实,SZSE
2026-05-12,159919,,,5.169,,,5.169,ETF close,,沪深300ETF嘉实,SZSE
2026-05-13,159919,,,5.231,,,5.231,ETF close,,沪深300ETF嘉实,SZSE
2026-05-14,159919,,,5.141,,,5.141,ETF close,,沪深300ETF嘉实,SZSE
2026-05-15,159919,,,5.087,,,5.087,ETF close,,沪深300ETF嘉实,SZSE
2026-05-18,159919,,,5.059,,,5.059,ETF close,,沪深300ETF嘉实,SZSE
2026-05-19,159919,,,5.077,,,5.077,ETF close,,沪深300ETF嘉实,SZSE
2026-05-20,159919,,,5.077,,,5.077,ETF close,,沪深300ETF嘉实,SZSE
2026-05-21,159919,,,5.024,,,5.024,ETF close,,沪深300ETF嘉实,SZSE
2026-05-22,159919,,,5.069,,,5.069,ETF close,,沪深300ETF嘉实,SZSE
2026-05-25,159919,,,5.143,,,5.143,ETF close,,沪深300ETF嘉实,SZSE
2026-05-26,159919,,,5.177,,,5.177,ETF close,,沪深300ETF嘉实,SZSE
2026-05-27,159919,,,5.148,,,5.148,ETF close,,沪深300ETF嘉实,SZSE
2026-05-28,159919,,,5.143,,,5.143,ETF close,,沪深300ETF嘉实,SZSE
2026-05-29,159919,,,5.132,,,5.132,ETF close,,沪深300ETF嘉实,SZSE
2026-06-01,159919,,,5.081,,,5.081,ETF close,,沪深300ETF嘉实,SZSE
2026-06-02,159919,,,5.143,,,5.143,ETF close,,沪深300ETF嘉实,SZSE
2026-06-03,159919,,,5.172,,,5.172,ETF close,,沪深300ETF嘉实,SZSE
2026-06-04,159919,,,5.136,,,5.136,ETF close,,沪深300ETF嘉实,SZSE
2026-06-05,159919,,,5.049,,,5.049,ETF close,,沪深300ETF嘉实,SZSE
2026-06-08,159919,,,4.937,,,4.937,ETF close,,沪深300ETF嘉实,SZSE
2026-06-09,159919,,,5.026,,,5.026,ETF close,,沪深300ETF嘉实,SZSE
2026-06-10,159919,,,4.97,,,4.97,ETF close,,沪深300ETF嘉实,SZSE
2026-06-11,159919,,,4.952,,,4.952,ETF close,,沪深300ETF嘉实,SZSE
2026-06-12,159919,,,5.013,,,5.013,ETF close,,沪深300ETF嘉实,SZSE
